unit_id,cycle,op_setting_1,op_setting_2,op_setting_3,s2,s3,s4,s7,s8,s11,s12,s15,RUL
59,45,0.0015,0.0002,100.0,642.17,1589.42,1398.53,553.32,2388.13,47.31,522.16,8.3714,128
59,46,0.0006,0.0001,100.0,641.81,1583.23,1403.4,553.56,2388.15,47.57,522.18,8.3794,127
59,47,-0.0023,0.0002,100.0,641.28,1585.54,1397.86,553.37,2388.25,47.56,521.65,8.421,126
59,48,0.0022,0.0004,100.0,641.33,1588.31,1399.05,553.62,2388.16,47.62,522.09,8.4327,125
59,49,0.0029,0.0001,100.0,641.73,1585.05,1398.31,553.88,2388.21,47.48,521.77,8.4129,124
59,50,0.0027,0.0004,100.0,641.89,1587.06,1403.56,553.79,2388.09,47.76,522.15,8.4199,123
59,51,0.0032,0.0003,100.0,641.75,1584.15,1402.31,552.6,2388.3,47.63,522.26,8.4033,122
59,52,0.0006,0.0002,100.0,641.31,1585.73,1400.57,553.67,2388.14,47.61,522.06,8.4317,121
59,53,-0.0021,0.0001,100.0,641.59,1583.62,1397.21,552.92,2388.13,47.5,522.4,8.3964,120
59,54,0.0003,0.0003,100.0,641.46,1585.97,1399.21,552.26,2388.17,47.45,522.36,8.416,119
59,55,0.0044,0.0004,100.0,641.48,1585.27,1396.22,553.02,2388.12,47.44,521.82,8.4632,118
59,56,0.0025,-0.0001,100.0,641.6,1586.83,1401.06,553.41,2388.1,47.57,521.52,8.4089,117
59,57,0.0018,0.0002,100.0,641.32,1584.8,1394.71,553.57,2388.2,47.5,522.27,8.3963,116
59,58,0.0032,0.0002,100.0,641.49,1585.6,1396.14,552.79,2388.19,47.72,521.29,8.3933,115
59,59,0.0028,0.0001,100.0,641.92,1586.7,1396.37,553.22,2388.23,47.53,522.13,8.4435,114
59,60,0.0009,0.0001,100.0,641.43,1586.34,1397.8,553.0,2388.36,47.42,521.35,8.4438,113
59,61,0.0022,0.0002,100.0,641.55,1588.96,1400.02,553.44,2388.12,47.6,521.75,8.4726,112
59,62,-0.0009,0.0002,100.0,641.33,1589.0,1397.29,553.9,2388.19,47.57,521.97,8.4044,111
59,63,0.0006,0.0001,100.0,641.84,1587.77,1397.81,552.86,2388.34,47.54,521.27,8.442,110
59,64,0.0009,0.0002,100.0,642.0,1587.06,1397.54,551.53,2388.12,47.69,521.85,8.4375,109
59,65,-0.0007,0.0002,100.0,641.6,1588.59,1398.56,553.06,2388.29,47.48,522.1,8.4414,108
59,66,0.002,0.0003,100.0,641.34,1587.53,1397.83,553.79,2388.45,47.53,521.83,8.4591,107
59,67,-0.0007,0.0002,100.0,641.39,1586.94,1398.55,553.3,2388.16,47.65,521.92,8.4197,106
59,68,0.0027,0.0003,100.0,641.52,1585.35,1396.47,552.98,2388.23,47.44,522.69,8.4125,105
59,69,0.0014,0.0002,100.0,641.82,1584.89,1401.72,553.22,2388.17,47.59,522.45,8.3921,104
59,70,0.0014,0.0002,100.0,641.62,1588.15,1396.66,553.36,2388.29,47.53,522.05,8.4117,103
59,71,0.0,0.0002,100.0,641.77,1586.45,1399.81,552.86,2388.32,47.55,522.0,8.4333,102
59,72,0.0033,0.0001,100.0,641.18,1586.27,1398.87,553.64,2388.12,47.4,522.07,8.4178,101
59,73,-0.0001,0.0001,100.0,641.08,1587.31,1398.0,553.58,2388.1,47.47,522.31,8.4487,100
59,74,-0.002,0.0003,100.0,641.7,1582.46,1399.83,553.16,2388.29,47.6,521.93,8.4467,99
59,75,0.0017,0.0002,100.0,641.81,1587.9,1395.03,553.31,2388.15,47.6,522.47,8.4231,98
59,76,-0.0001,0.0002,100.0,641.72,1587.6,1399.99,553.77,2388.17,47.48,521.65,8.4283,97
59,77,0.0029,0.0002,100.0,642.08,1587.3,1398.89,553.1,2388.26,47.51,522.29,8.4453,96
59,78,-0.0013,0.0001,100.0,641.44,1589.54,1393.81,553.87,2388.15,47.67,522.18,8.4218,95
59,79,0.0018,0.0004,100.0,641.6,1584.57,1399.61,553.78,2388.38,47.71,521.52,8.4361,94
59,80,0.0037,0.0002,100.0,641.32,1586.67,1397.12,553.33,2388.25,47.62,521.77,8.4165,93
59,81,0.0041,0.0002,100.0,641.64,1584.3,1397.69,553.82,2388.21,47.25,521.56,8.4511,92
59,82,0.0035,0.0003,100.0,642.17,1584.99,1399.4,553.19,2388.2,47.46,521.74,8.4431,91
59,83,0.0001,0.0002,100.0,641.58,1587.84,1398.5,553.42,2388.19,47.51,521.85,8.3986,90
59,84,-0.0047,0.0002,100.0,641.12,1582.36,1397.49,553.37,2388.09,47.54,521.72,8.426,89
59,85,0.0009,0.0,100.0,642.39,1585.23,1397.63,553.98,2388.11,47.71,521.75,8.4176,88
59,86,0.0009,0.0001,100.0,641.67,1585.64,1398.08,553.19,2388.23,47.47,521.76,8.4449,87
59,87,0.0015,0.0002,100.0,641.43,1583.08,1398.62,553.19,2388.27,47.58,521.77,8.4168,86
59,88,-0.0014,0.0002,100.0,641.79,1585.65,1399.05,553.77,2388.34,47.78,522.1,8.4421,85
59,89,-0.001,0.0002,100.0,642.12,1587.97,1401.03,553.12,2388.33,47.46,521.63,8.4524,84
59,90,0.0042,0.0001,100.0,642.1,1586.67,1401.7,553.8,2388.42,47.64,521.5,8.4463,83
59,91,-0.0013,0.0001,100.0,641.42,1587.66,1397.48,553.61,2388.3,47.7,521.69,8.4462,82
59,92,-0.0017,0.0002,100.0,641.97,1589.29,1396.25,552.92,2388.16,47.58,522.01,8.4067,81
59,93,0.0011,0.0002,100.0,641.57,1585.23,1396.7,553.26,2388.23,47.51,521.24,8.4586,80
59,94,0.0009,0.0002,100.0,641.82,1587.47,1400.28,554.18,2388.06,47.73,521.75,8.4448,79
59,95,0.0008,0.0001,100.0,642.12,1587.11,1398.24,554.47,2388.16,47.42,521.58,8.4443,78
59,96,0.0009,0.0002,100.0,641.7,1586.65,1398.92,554.05,2388.22,47.72,521.35,8.4575,77
59,97,-0.0033,0.0002,100.0,641.42,1587.89,1400.92,554.52,2388.23,47.58,521.66,8.4325,76
59,98,-0.0011,0.0002,100.0,641.68,1584.74,1401.97,553.95,2388.09,47.7,521.62,8.4469,75
59,99,-0.0018,0.0002,100.0,641.86,1586.83,1401.55,554.04,2388.09,47.71,521.7,8.4893,74
59,100,0.0018,0.0001,100.0,641.98,1587.97,1397.62,553.7,2388.36,47.61,522.19,8.4303,73
59,101,-0.0005,0.0002,100.0,641.7,1590.51,1402.12,554.44,2388.26,47.77,521.86,8.4832,72
59,102,-0.0001,0.0002,100.0,641.49,1586.52,1400.74,553.46,2388.22,47.64,522.51,8.4484,71
59,103,0.0021,0.0,100.0,642.09,1588.97,1402.38,553.58,2388.33,47.57,521.4,8.4906,70
59,104,0.0003,0.0001,100.0,642.42,1588.61,1398.47,553.79,2388.4,47.86,521.26,8.4623,69
59,105,0.0021,0.0002,100.0,641.78,1586.34,1402.54,554.31,2388.44,47.95,521.83,8.4591,68
59,106,-0.0039,0.0002,100.0,642.23,1590.52,1402.85,553.41,2388.16,47.83,521.71,8.4645,67
59,107,0.0049,0.0003,100.0,642.21,1589.4,1400.63,554.16,2388.21,47.69,521.82,8.4882,66
59,108,0.0006,0.0003,100.0,642.01,1586.33,1399.02,554.39,2388.43,47.62,521.73,8.5051,65
59,109,0.0003,-0.0001,100.0,642.21,1588.2,1405.96,554.73,2388.37,47.7,521.99,8.481,64
59,110,0.0045,0.0003,100.0,642.01,1588.75,1404.6,554.7,2388.37,47.84,521.43,8.4853,63
59,111,0.0022,0.0002,100.0,641.99,1588.73,1402.89,554.78,2388.26,47.76,521.63,8.4876,62
59,112,-0.0001,0.0002,100.0,641.97,1589.55,1400.43,553.98,2388.59,47.79,521.16,8.4982,61
59,113,-0.0009,0.0001,100.0,641.67,1589.41,1402.49,555.51,2388.43,47.72,520.89,8.4854,60
59,114,0.0012,0.0001,100.0,641.99,1588.62,1402.44,555.88,2388.29,48.04,521.85,8.5024,59
59,115,0.0016,0.0,100.0,641.8,1588.04,1404.33,554.54,2388.37,47.88,521.52,8.4934,58
59,116,0.001,0.0002,100.0,641.97,1586.21,1402.31,555.47,2388.29,47.86,521.64,8.5127,57
59,117,-0.0011,0.0001,100.0,642.23,1589.06,1402.2,555.24,2388.38,47.88,521.55,8.5109,56
59,118,0.0019,0.0004,100.0,642.05,1590.07,1402.08,554.88,2388.4,48.03,521.13,8.5334,55
59,119,0.0032,0.0004,100.0,641.81,1590.56,1404.29,554.48,2388.4,47.64,521.7,8.4991,54
59,120,0.002,0.0002,100.0,642.48,1590.85,1401.94,555.19,2388.33,47.87,521.99,8.5229,53
59,121,0.0004,0.0002,100.0,642.58,1590.39,1400.83,554.89,2388.52,47.92,521.26,8.5472,52
59,122,0.0056,0.0001,100.0,642.32,1589.7,1405.71,554.63,2388.46,47.88,521.64,8.5346,51
59,123,0.0005,0.0002,100.0,642.13,1589.63,1404.21,555.63,2388.31,48.01,521.42,8.5289,50
59,124,0.0019,0.0002,100.0,642.13,1590.7,1400.38,555.44,2388.44,47.87,521.38,8.5427,49
59,125,-0.0006,0.0003,100.0,642.4,1589.47,1403.26,555.02,2388.53,47.92,521.13,8.5542,48
59,126,0.0003,0.0001,100.0,642.92,1588.92,1407.32,555.99,2388.36,48.19,521.12,8.5592,47
59,127,0.0016,0.0001,100.0,642.71,1588.77,1404.94,555.25,2388.28,48.08,520.99,8.5405,46
59,128,0.0016,0.0001,100.0,642.68,1591.92,1403.13,555.71,2388.43,48.04,520.84,8.5281,45
59,129,0.0032,0.0002,100.0,642.57,1591.58,1405.17,555.81,2388.35,47.99,521.82,8.5636,44
59,130,0.0008,0.0002,100.0,642.19,1592.85,1406.37,555.64,2388.53,48.1,520.73,8.5722,43
59,131,-0.0003,0.0002,100.0,642.46,1589.77,1405.4,555.93,2388.54,48.12,520.96,8.5601,42
59,132,0.0003,0.0003,100.0,642.32,1591.79,1409.33,556.09,2388.25,48.11,520.99,8.5446,41
59,133,0.0025,0.0002,100.0,642.9,1590.89,1407.8,555.95,2388.37,48.05,521.21,8.5683,40
59,134,0.0032,0.0001,100.0,642.53,1589.61,1407.86,556.46,2388.41,48.13,521.09,8.6048,39
59,135,-0.0003,0.0001,100.0,642.72,1592.14,1409.92,556.36,2388.2,48.08,521.06,8.572,38
59,136,0.0007,0.0001,100.0,642.82,1591.05,1409.02,555.87,2388.37,48.26,521.56,8.6383,37
59,137,-0.0006,0.0001,100.0,642.18,1594.66,1409.11,557.18,2388.65,48.08,521.03,8.6231,36
59,138,0.0017,0.0003,100.0,642.71,1590.51,1405.56,555.79,2388.77,48.27,520.92,8.5754,35
59,139,0.0035,0.0003,100.0,642.98,1588.19,1412.71,556.85,2388.4,47.99,520.96,8.6301,34
59,140,-0.0008,0.0002,100.0,642.88,1594.1,1410.56,556.58,2388.43,48.16,521.09,8.5728,33
59,141,0.0028,0.0001,100.0,643.25,1591.9,1409.45,556.7,2388.55,48.18,520.76,8.6509,32
59,142,0.0003,0.0003,100.0,642.71,1593.22,1407.94,556.51,2388.54,48.39,520.87,8.6214,31
59,143,0.0001,0.0003,100.0,642.79,1590.13,1412.11,557.22,2388.46,48.29,520.94,8.6074,30
59,144,0.0019,0.0003,100.0,642.73,1595.27,1413.8,557.44,2388.45,48.21,520.89,8.634,29
59,145,0.0047,0.0002,100.0,642.57,1592.22,1413.5,558.04,2388.65,48.5,520.58,8.6501,28
59,146,0.004,0.0004,100.0,643.14,1595.47,1410.47,557.5,2388.49,48.43,520.7,8.6191,27
59,147,0.0022,0.0003,100.0,642.83,1596.04,1413.78,557.3,2388.71,48.37,521.13,8.6109,26
59,148,0.0076,0.0002,100.0,642.98,1593.74,1411.45,558.31,2388.55,48.34,520.52,8.6622,25
59,149,0.0005,0.0001,100.0,643.02,1596.74,1411.8,558.33,2388.68,48.41,520.93,8.6428,24
59,150,0.0012,0.0002,100.0,643.03,1593.67,1414.84,558.57,2388.68,48.29,521.2,8.6596,23
59,151,-0.002,0.0003,100.0,643.32,1593.71,1414.18,557.94,2388.57,48.56,520.65,8.6894,22
59,152,0.0044,0.0002,100.0,643.01,1595.63,1413.07,558.08,2388.78,48.44,521.32,8.7085,21
59,153,0.0017,0.0002,100.0,643.29,1596.45,1412.91,558.3,2388.68,48.6,520.46,8.6969,20
59,154,0.0024,0.0003,100.0,642.81,1595.18,1411.03,558.45,2388.71,48.43,520.47,8.6837,19
59,155,0.0011,0.0002,100.0,643.35,1597.14,1416.17,557.76,2388.64,48.54,520.7,8.6791,18
59,156,0.0013,0.0002,100.0,643.65,1597.44,1417.0,559.26,2388.75,48.72,520.64,8.6898,17
59,157,0.0013,0.0002,100.0,644.03,1594.93,1412.85,559.07,2388.67,48.47,520.84,8.7017,16
59,158,0.0013,0.0002,100.0,643.52,1598.29,1417.17,558.63,2388.83,48.51,520.28,8.726,15
59,159,0.0021,0.0002,100.0,643.24,1597.41,1415.08,560.25,2388.85,48.69,520.63,8.733,14
59,160,0.0021,0.0001,100.0,643.35,1596.32,1418.7,559.43,2388.68,48.75,520.39,8.686,13
59,161,-0.0006,0.0002,100.0,643.61,1600.29,1414.69,559.75,2388.72,48.66,519.7,8.7446,12
59,162,0.002,0.0002,100.0,643.79,1600.39,1421.0,558.97,2388.85,48.99,520.44,8.7487,11
59,163,0.0042,0.0003,100.0,643.99,1597.96,1420.31,559.1,2388.64,48.74,519.93,8.7127,10
59,164,0.0004,0.0002,100.0,643.7,1598.26,1420.9,560.44,2388.75,48.75,520.17,8.7719,9
59,165,0.0032,0.0,100.0,643.67,1600.15,1420.86,559.75,2388.78,48.72,520.7,8.8144,8
59,166,0.0002,0.0002,100.0,643.55,1597.86,1419.27,559.07,2388.77,49.01,520.36,8.771,7
59,167,0.0029,0.0001,100.0,643.96,1599.52,1418.64,560.72,2388.83,48.98,519.78,8.759,6
59,168,0.0012,0.0001,100.0,644.24,1600.55,1423.14,560.37,2388.8,48.8,520.41,8.7736,5
59,169,0.0001,0.0002,100.0,644.09,1597.56,1423.8,559.93,2388.82,48.91,520.74,8.783,4
59,170,0.0012,0.0002,100.0,644.45,1602.92,1423.35,561.15,2388.88,48.86,520.41,8.8137,3
59,171,0.0018,0.0001,100.0,643.97,1601.36,1425.61,560.85,2388.78,49.05,520.32,8.8523,2
59,172,0.0013,0.0001,100.0,643.85,1601.0,1420.66,561.13,2389.07,49.21,519.99,8.7824,1
59,173,0.0012,0.0001,100.0,644.27,1603.06,1425.24,560.65,2388.86,48.97,519.9,8.7781,0
60,1,-0.0033,0.0,100.0,642.24,1580.91,1403.86,552.75,2388.06,47.42,522.3,8.4155,178
60,2,0.0015,0.0001,100.0,642.51,1581.06,1402.85,551.96,2388.06,47.37,521.41,8.3665,177
60,3,-0.0032,0.0002,100.0,641.86,1580.76,1404.03,552.95,2387.98,47.48,521.66,8.4343,176
60,4,0.0004,0.0002,100.0,642.02,1580.51,1402.33,552.13,2387.95,47.58,522.43,8.4213,175
60,5,0.0025,0.0004,100.0,642.02,1581.43,1403.06,552.59,2387.93,47.51,522.11,8.4053,174
60,6,0.0015,0.0,100.0,642.23,1580.63,1404.08,552.11,2387.87,47.34,522.48,8.3992,173
60,7,-0.0006,0.0003,100.0,641.89,1582.5,1404.14,552.41,2387.85,47.43,522.13,8.4098,172
60,8,-0.0013,0.0001,100.0,641.99,1580.54,1399.15,552.31,2387.86,47.43,522.11,8.4092,171
60,9,0.0008,0.0003,100.0,642.2,1578.33,1405.73,552.48,2388.06,47.51,522.19,8.4076,170
60,10,0.0016,0.0002,100.0,642.06,1580.7,1401.33,552.03,2387.93,47.39,522.05,8.4112,169
60,11,0.0001,0.0002,100.0,642.67,1580.83,1403.38,552.68,2387.86,47.39,522.21,8.4181,168
60,12,-0.0021,0.0003,100.0,641.82,1582.5,1404.23,552.33,2388.01,47.34,522.49,8.4441,167
60,13,0.0035,0.0002,100.0,642.45,1581.62,1401.42,552.06,2387.76,47.3,522.66,8.3807,166
60,14,0.0021,0.0001,100.0,642.12,1580.77,1405.52,551.74,2387.94,47.48,521.95,8.4428,165
60,15,0.0018,0.0002,100.0,642.39,1580.46,1400.56,552.96,2387.82,47.52,522.0,8.4416,164
60,16,-0.0005,0.0001,100.0,642.23,1580.1,1404.6,552.21,2387.93,47.37,522.06,8.4275,163
60,17,0.0012,0.0001,100.0,642.31,1580.83,1403.22,552.82,2387.94,47.46,522.55,8.412,162
60,18,0.0019,0.0002,100.0,642.58,1579.94,1404.38,552.91,2388.13,47.18,522.06,8.4381,161
60,19,-0.0004,0.0002,100.0,642.09,1580.39,1406.26,551.41,2387.94,47.44,521.97,8.4377,160
60,20,-0.0017,0.0001,100.0,642.16,1579.79,1402.19,552.66,2388.0,47.31,522.6,8.4151,159
60,21,0.0012,0.0002,100.0,642.04,1583.88,1402.58,552.3,2387.95,47.28,521.66,8.387,158
60,22,-0.0002,0.0001,100.0,642.13,1581.81,1405.37,551.74,2387.87,47.29,521.63,8.4195,157
60,23,-0.0033,0.0001,100.0,642.09,1580.33,1404.54,552.61,2387.88,47.41,521.88,8.398,156
60,24,-0.0003,0.0003,100.0,641.8,1580.35,1402.53,552.52,2388.01,47.43,522.49,8.3872,155
60,25,-0.0011,0.0002,100.0,642.12,1580.87,1403.52,551.6,2387.9,47.32,522.51,8.3829,154
60,26,0.0005,0.0002,100.0,641.87,1580.78,1405.09,552.26,2387.98,47.41,521.76,8.4011,153
60,27,-0.0017,0.0003,100.0,641.61,1583.13,1405.04,552.53,2387.96,47.26,522.06,8.4171,152
60,28,0.0036,0.0002,100.0,641.69,1583.62,1403.37,552.28,2388.03,47.28,522.51,8.4241,151
60,29,-0.0001,0.0004,100.0,641.74,1578.84,1405.34,552.26,2388.06,47.55,522.4,8.4249,150
60,30,-0.0026,0.0003,100.0,641.94,1582.13,1403.93,552.62,2387.85,47.6,521.4,8.3591,149
60,31,0.0043,0.0002,100.0,641.66,1579.57,1403.21,552.58,2387.93,47.57,521.96,8.4267,148
60,32,0.0004,0.0002,100.0,641.99,1579.03,1403.62,552.84,2387.98,47.39,521.47,8.4121,147
60,33,0.0021,0.0002,100.0,642.09,1583.04,1403.63,552.39,2388.1,47.43,522.38,8.4255,146
60,34,-0.0012,0.0002,100.0,642.31,1581.37,1407.17,552.29,2388.02,47.37,522.02,8.4021,145
60,35,0.0033,0.0002,100.0,642.07,1582.34,1405.54,552.27,2388.05,47.17,522.07,8.4029,144
60,36,-0.0008,0.0003,100.0,642.51,1582.16,1398.98,552.5,2388.15,47.48,522.07,8.3864,143
60,37,0.0018,0.0001,100.0,641.45,1581.69,1403.52,552.25,2387.99,47.32,522.37,8.4083,142
60,38,0.001,0.0001,100.0,642.0,1581.35,1407.45,552.61,2388.15,47.63,522.04,8.4348,141
60,39,0.0017,0.0003,100.0,642.61,1580.91,1402.83,552.88,2387.93,47.36,522.32,8.4223,140
60,40,0.0016,0.0004,100.0,642.64,1579.89,1405.04,552.73,2388.29,47.55,521.99,8.4181,139
60,41,0.0018,0.0001,100.0,642.5,1580.61,1402.99,552.13,2387.94,47.58,522.09,8.4388,138
60,42,-0.002,0.0001,100.0,641.94,1580.22,1405.4,552.52,2387.8,47.35,522.12,8.413,137
60,43,-0.0002,0.0002,100.0,642.19,1579.21,1400.87,552.19,2388.08,47.42,521.86,8.4126,136
60,44,0.0017,0.0002,100.0,641.97,1579.93,1403.27,552.68,2388.06,47.47,522.72,8.4156,135
60,45,-0.0004,0.0003,100.0,641.99,1580.86,1403.24,552.25,2387.96,47.55,521.76,8.3971,134
60,46,-0.0005,0.0002,100.0,642.58,1580.68,1401.84,552.26,2388.14,47.22,522.11,8.4042,133
60,47,-0.0004,0.0003,100.0,642.19,1579.53,1406.75,551.82,2387.98,47.42,522.26,8.403,132
60,48,0.001,0.0001,100.0,642.01,1577.94,1402.9,552.94,2388.01,47.32,522.24,8.4058,131
60,49,0.0011,0.0002,100.0,642.37,1581.34,1401.58,552.87,2387.99,47.53,521.79,8.43,130
60,50,0.0007,0.0001,100.0,642.71,1581.19,1403.03,552.44,2388.06,47.37,521.76,8.3943,129
60,51,0.0054,0.0002,100.0,642.12,1581.8,1404.1,551.6,2388.0,47.55,522.05,8.3967,128
60,52,-0.0011,0.0002,100.0,642.21,1581.93,1402.26,552.12,2387.97,47.52,522.51,8.4046,127
60,53,-0.0002,0.0,100.0,642.14,1579.85,1404.56,553.09,2388.11,47.4,521.81,8.4292,126
60,54,0.0024,0.0002,100.0,642.64,1579.68,1405.09,552.14,2387.85,47.33,521.04,8.3839,125
60,55,0.0013,0.0003,100.0,642.24,1582.07,1405.9,552.89,2388.08,47.29,521.65,8.3727,124
60,56,0.0021,0.0,100.0,642.26,1581.26,1406.84,552.57,2387.93,47.21,522.48,8.4051,123
60,57,0.0024,0.0003,100.0,642.42,1580.75,1399.16,551.73,2387.89,47.33,521.73,8.405,122
60,58,0.0022,0.0002,100.0,642.11,1581.92,1408.7,552.42,2387.85,47.41,522.13,8.3785,121
60,59,-0.0008,0.0003,100.0,642.52,1580.82,1403.11,552.84,2387.92,47.29,522.08,8.3769,120
60,60,0.0007,0.0002,100.0,642.05,1581.34,1398.52,552.69,2387.89,47.35,522.38,8.4129,119
60,61,0.0028,0.0002,100.0,642.4,1580.75,1403.6,551.67,2387.89,47.33,521.68,8.4145,118
60,62,-0.0011,0.0003,100.0,642.4,1582.15,1402.69,552.13,2388.1,47.28,522.19,8.4136,117
60,63,-0.0011,0.0002,100.0,642.63,1582.26,1403.81,552.2,2387.99,47.58,522.15,8.4052,116
60,64,0.0038,0.0002,100.0,642.1,1581.41,1406.13,552.7,2387.91,47.36,521.85,8.4274,115
60,65,0.0016,0.0,100.0,642.25,1579.35,1402.12,552.56,2387.96,47.36,521.95,8.4209,114
60,66,0.0013,0.0004,100.0,642.08,1581.61,1401.24,551.86,2388.12,47.64,522.35,8.4036,113
60,67,0.0005,0.0004,100.0,641.75,1582.09,1405.45,552.56,2387.87,47.45,522.61,8.4177,112
60,68,-0.0007,0.0003,100.0,642.17,1579.76,1404.55,552.1,2387.78,47.37,522.06,8.4358,111
60,69,0.0002,0.0002,100.0,642.28,1578.68,1401.03,552.79,2387.93,47.35,521.95,8.4272,110
60,70,-0.0023,0.0002,100.0,642.27,1578.45,1404.92,552.17,2388.15,47.44,522.19,8.4107,109
60,71,0.0014,0.0003,100.0,642.17,1580.04,1403.24,551.99,2387.96,47.42,522.28,8.4131,108
60,72,0.0024,0.0002,100.0,642.41,1579.97,1402.54,551.39,2388.11,47.37,521.83,8.3988,107
60,73,-0.0008,0.0003,100.0,641.82,1578.73,1406.02,551.95,2387.94,47.46,521.73,8.3945,106
60,74,0.0006,0.0003,100.0,642.26,1580.86,1401.66,553.59,2387.91,47.28,521.94,8.3982,105
60,75,0.0008,0.0001,100.0,642.76,1583.16,1399.2,552.38,2388.0,47.4,522.19,8.434,104
60,76,0.0026,0.0001,100.0,642.24,1576.78,1405.44,552.11,2388.07,47.41,522.06,8.4229,103
60,77,0.0027,0.0002,100.0,642.14,1580.99,1404.62,552.14,2387.9,47.65,521.9,8.407,102
60,78,-0.0009,0.0004,100.0,641.84,1583.08,1404.8,553.15,2387.85,47.36,522.45,8.376,101
60,79,0.0016,0.0001,100.0,642.28,1580.98,1401.8,553.05,2388.07,47.43,522.56,8.382,100
60,80,0.0004,0.0001,100.0,642.93,1581.29,1400.32,552.25,2387.87,47.48,522.26,8.3944,99
60,81,0.0006,0.0001,100.0,642.31,1579.87,1403.13,552.57,2388.0,47.39,522.19,8.3712,98
60,82,-0.0005,0.0001,100.0,642.12,1582.21,1405.99,552.82,2388.08,47.34,521.46,8.4194,97
60,83,-0.0012,0.0004,100.0,642.0,1579.0,1404.72,552.84,2387.83,47.53,521.97,8.4283,96
60,84,-0.0,0.0,100.0,641.99,1580.52,1402.96,552.3,2388.04,47.23,521.89,8.43,95
60,85,0.0027,0.0001,100.0,642.0,1582.98,1403.75,552.44,2387.87,47.52,522.2,8.4084,94
60,86,0.0033,0.0002,100.0,642.5,1580.43,1403.41,551.87,2387.96,47.31,521.86,8.3953,93
60,87,-0.0002,0.0003,100.0,642.34,1581.15,1404.01,552.29,2388.15,47.31,522.11,8.4254,92
60,88,0.0049,0.0005,100.0,642.18,1578.56,1403.77,552.31,2387.93,47.58,521.67,8.4327,91
60,89,0.0029,0.0003,100.0,642.91,1580.7,1404.2,552.2,2388.12,47.62,521.8,8.4455,90
60,90,0.0016,0.0002,100.0,642.28,1579.49,1403.88,553.25,2388.05,47.45,522.28,8.4012,89
60,91,-0.0025,0.0004,100.0,642.03,1581.65,1402.53,551.83,2388.11,47.38,522.0,8.4482,88
60,92,0.0009,0.0002,100.0,642.01,1580.65,1405.82,552.48,2387.97,47.6,522.18,8.4326,87
60,93,0.0029,0.0003,100.0,641.86,1581.43,1406.92,551.97,2388.08,47.48,521.73,8.3833,86
60,94,0.0014,0.0003,100.0,641.84,1581.06,1405.73,553.45,2388.15,47.45,522.12,8.4284,85
60,95,-0.0001,0.0001,100.0,642.44,1584.92,1408.39,552.44,2387.94,47.39,522.12,8.4013,84
60,96,-0.0023,0.0002,100.0,643.1,1580.86,1400.75,552.73,2387.93,47.54,521.95,8.4336,83
60,97,0.0008,0.0003,100.0,642.72,1581.05,1404.79,552.96,2387.96,47.38,522.75,8.4444,82
60,98,-0.0008,0.0002,100.0,642.45,1582.94,1405.98,553.32,2387.92,47.49,522.25,8.4333,81
60,99,0.0024,0.0002,100.0,642.4,1579.58,1408.06,552.26,2388.15,47.67,521.72,8.451,80
60,100,-0.002,0.0003,100.0,642.83,1582.93,1405.85,553.74,2388.11,47.52,521.62,8.4371,79
60,101,0.0059,0.0002,100.0,642.37,1581.46,1407.05,552.88,2388.2,47.46,521.83,8.453,78
60,102,-0.0032,0.0003,100.0,642.1,1578.77,1407.1,552.64,2388.07,47.39,522.51,8.4097,77
60,103,0.001,0.0002,100.0,641.92,1583.4,1405.64,551.96,2388.18,47.51,521.77,8.4482,76
60,104,0.0005,0.0001,100.0,642.12,1581.72,1403.36,552.81,2388.12,47.43,521.82,8.4447,75
60,105,0.0006,0.0002,100.0,642.55,1583.6,1410.28,553.48,2387.91,47.62,521.62,8.4507,74
60,106,0.0026,0.0003,100.0,642.75,1581.41,1409.23,552.86,2388.17,47.6,522.22,8.4473,73
60,107,-0.0003,0.0001,100.0,642.26,1581.2,1407.04,553.41,2388.0,47.63,521.67,8.4646,72
60,108,0.0002,0.0003,100.0,642.49,1582.32,1405.02,553.56,2388.15,47.49,521.67,8.4856,71
60,109,0.0005,0.0001,100.0,642.31,1581.58,1404.87,553.04,2388.15,47.52,521.8,8.4355,70
60,110,0.0017,0.0003,100.0,642.41,1581.52,1406.87,553.22,2388.1,47.76,521.74,8.4561,69
60,111,0.0017,0.0002,100.0,642.51,1578.71,1404.21,552.29,2388.14,47.51,521.56,8.4399,68
60,112,0.0025,0.0002,100.0,642.2,1582.74,1404.58,553.78,2388.13,47.68,521.78,8.4611,67
60,113,0.0007,0.0001,100.0,642.67,1583.47,1407.07,553.16,2387.83,47.85,521.9,8.4633,66
60,114,-0.0008,0.0002,100.0,642.18,1584.09,1409.06,553.14,2388.17,47.73,521.82,8.4361,65
60,115,0.0007,0.0003,100.0,642.42,1584.63,1410.15,554.12,2388.25,47.58,522.01,8.4885,64
60,116,-0.002,0.0002,100.0,642.29,1581.2,1403.72,553.5,2388.18,47.59,521.54,8.4697,63
60,117,0.001,0.0003,100.0,643.37,1581.76,1408.72,554.04,2388.1,47.71,521.85,8.4727,62
60,118,-0.0007,0.0002,100.0,642.88,1582.4,1408.6,553.45,2388.08,47.91,522.18,8.5052,61
60,119,0.0024,0.0003,100.0,642.58,1585.58,1407.99,553.9,2388.3,47.67,521.13,8.4953,60
